,text,label
4803,"Como puedo preparar 2 tazas de nata para montar, 2 tazas de leche entera, 1 vaina de vainilla, partida a lo largo, 10 yemas de huevo grandes, 1 1/2 tazas de azúcar, 2 manzanas Golden Delicious (aproximadamente 1 1/3 libras), peladas, sin corazón, cortadas en cubos de 3/4 de pulgada, 1 1/2 tazas de pasas, 1 taza de pacanas, tostadas y picadas, 1 taza de azúcar, 3/4 de taza de sidra de manzana, 1/4 de taza de Calvados (brandy de manzana), 1/4 de taza (1/2 barrita) de mantequilla sin sal, 2 1/2 cucharadas de zumo de limón fresco, 1 rama de canela, 1 cucharadita de sal, 1/2 cucharadita de nuez moscada molida, 1/2 cucharadita de clavo de olor molido, 1/2 cucharadita de cáscara de limón finamente rallada]",cook
4804,"Que receta usa 2 tazas de nata para montar, 2 tazas de leche entera, 1 vaina de vainilla, partida a lo largo, 10 yemas de huevo grandes, 1 1/2 tazas de azúcar, 2 manzanas Golden Delicious (aproximadamente 1 1/3 libras), peladas, sin corazón, cortadas en cubos de 3/4 de pulgada, 1 1/2 tazas de pasas, 1 taza de pacanas, tostadas y picadas, 1 taza de azúcar, 3/4 de taza de sidra de manzana, 1/4 de taza de Calvados (brandy de manzana), 1/4 de taza (1/2 barrita) de mantequilla sin sal, 2 1/2 cucharadas de zumo de limón fresco, 1 rama de canela, 1 cucharadita de sal, 1/2 cucharadita de nuez moscada molida, 1/2 cucharadita de clavo de olor molido, 1/2 cucharadita de cáscara de limón finamente rallada]",cook
4805,"Si tengo 1 1/2 tazas de cuscús integral, 1 cucharada de jengibre fresco picado, 1/8 cucharadita de cayena, 1 1/2 a 1 3/4 tazas de agua hirviendo, 1/2 onza de algas arame (aproximadamente 1 taza sin apretar), 1 1/2 tazas de zanahorias finamente picadas, 1 taza de rábanos finamente picados, 3/4 de taza de cebolletas cortadas en rodajas finas, 2 ó 3 cucharadas de aceite de sésamo tostado, 3 ó 4 cucharadas de shoyu o tamari, Aproximadamente 3 cucharadas de vinagre de arroz integral o de arroz sazonado (este último también añade dulzura), 1/3 de taza de semillas de girasol tostadas]que puedo hacer",cook
4806,Como preparar Bocadillos de queso a la plancha con manchego y jamón serrano ,cook
4807,"Como puedo preparar 5 cucharadas de aceite de oliva, divididas, 2 cucharadas más 1/4 de taza de chalotas picadas, 4 1/2 tazas de ruibarbo en dados, divididas, 1 cucharada de zumo de limón fresco, 2 cucharaditas de cáscara de limón finamente rallada, divididas, 1/4 de taza (1/2 barra) de mantequilla, 1/2 taza de jengibre fresco sin pelar en rodajas, 3/4 de taza de azúcar, 6 cucharadas de brandy, 4 tazas de caldo de pollo bajo en sal, 1 anís estrellado entero, 1 hoja de laurel, 6 mitades de pechuga de pollo deshuesada con piel]",cook
4808,"Como se llama la receta con 5 cucharadas de aceite de oliva, divididas, 2 cucharadas más 1/4 de taza de chalotas picadas, 4 1/2 tazas de ruibarbo en dados, divididas, 1 cucharada de zumo de limón fresco, 2 cucharaditas de cáscara de limón finamente rallada, divididas, 1/4 de taza (1/2 barra) de mantequilla, 1/2 taza de jengibre fresco sin pelar en rodajas, 3/4 de taza de azúcar, 6 cucharadas de brandy, 4 tazas de caldo de pollo bajo en sal, 1 anís estrellado entero, 1 hoja de laurel, 6 mitades de pechuga de pollo deshuesada con piel]",cook
4809,Como preparar Tarta de bourbon y pacana ,cook
4810,"Que hacer con 2 tazas de leche descremada, 3 cucharadas de jengibre fresco pelado y picado, 1 cucharada de base de curry rojo tailandés*., 1 cucharadita de cúrcuma, 2 cucharaditas de ajo finamente picado, 2 cucharaditas de salsa de pescado (nam pla), 1 1/2 cucharaditas de extracto de coco de imitación, 6 filetes de lubina de 5 a 6 onzas, 1/2 taza de jugo de almeja embotellado, 1 cucharada de arrurruz, 3 cucharadas de albahaca fresca picada, 1 cucharada de azúcar, 3 tazas de arroz jazmín cocido u otro arroz blanco]",cook
4811,Como preparar Lubina con curry y jengibre ,cook
4812,Quiero Espaguetis con cangrejo y tomate  como se hace,cook
4813,Como preparar Fideos ramen con col rizada ,cook
4814,"Que puedo hacer con 200 g (unas 14 cucharadas) de mantequilla sin sal, picada, 3/4 de taza (75 g) de cacao crudo en polvo, más un poco para espolvorear, 6 huevos, 1 1/4 tazas (220 g) de azúcar moreno, 1 taza (120 g) de harina de almendras (almendras molidas)]",cook
4815,Como preparar Sopa de lentejas y ajo asado con filete asado ,cook
4816,"Si tengo 2 1/2 tazas de leche entera, 1 1/2 cucharadita de sal kosher, 1 taza de sémola molida gruesa (no instantánea), 4 cucharadas (1/2 barra) de mantequilla sin sal, cortada en trozos, 4 onzas de Gouda ahumado, rallado, Sal Kosher, pimienta recién molida, 1 cucharada de cebollino fresco picado]que puedo hacer",cook
4817,"Que puedo hacer con 2 tazas de copos de avena a la antigua usanza, 2 tazas de harina de trigo integral, 2 barritas (1 taza) de mantequilla fría sin sal, cortada en trozos, 1/3 de taza de azúcar moreno envasado, 1 3/4 cucharaditas de polvo de hornear, 1 1/2 cucharaditas de sal, 1/2 taza de leche entera]",cook
4818,"Que puedo hacer con 1 libra de tomates cherry, 3 cucharadas de jarabe de arce, 2 cucharadas de aceite de oliva virgen extra, 2 cucharadas de menta fresca picada, más hojas para servir, Sal Kosher, pimienta negra recién molida, 6 rebanadas gruesas de pan blanco crujiente (como el pan de campo), tostadas, 4 onzas de queso de cabra]",cook
4819,Como preparar Gambas con ajo y pan rallado tostado ,cook
4820,Como preparar Ceviche Verde ,cook
4821,Quiero Mini albóndigas con radiador en la olla a presión  como se hace,cook
4822,Quiero Nachos de 50 ingredientes de Epi para la Super Bowl  como se hace,cook
4823,Como preparar Pimientos asados con alcaparras y mejorana ,cook
4824,"Como puedo preparar 1 taza de ketchup, 1/2 taza de vino tinto seco, 1/4 de taza de aceite de maíz, 1/4 de taza de salsa de soja, 1/4 de taza de vinagre de vino blanco, 1 cucharada de mostaza seca, 1 cucharada de pimentón, 2 cucharaditas de pimienta negra, 4 dientes de ajo machacados, 4 cucharaditas de orégano seco]",cook
4825,"Si tengo 1 taza de ketchup, 1/2 taza de vino tinto seco, 1/4 de taza de aceite de maíz, 1/4 de taza de salsa de soja, 1/4 de taza de vinagre de vino blanco, 1 cucharada de mostaza seca, 1 cucharada de pimentón, 2 cucharaditas de pimienta negra, 4 dientes de ajo machacados, 4 cucharaditas de orégano seco]que receta lo usa",cook
4826,"Si tengo 1 cebolla mediana, 2 libras de almejas pequeñas de cáscara dura, como las de cuello de botella (menos de 2 pulgadas de diámetro; unas 36), 1 1/2 cucharadas de aceite vegetal, 1 cucharada de jengibre fresco pelado y rallado, 2 cucharaditas de pimentón, 1 cucharadita de semillas de cilantro molidas, 1/2 cucharadita de comino molido, 1/4 de cucharadita de cayena, 1/2 cucharadita de sal gruesa, o al gusto, 1/2 taza de leche de coco fresca de Laxmi o leche de coco sin azúcar en lata, 1 cucharada de zumo de lima o limón fresco, 2 cucharadas de hojas de cilantro fresco picadas, coco fresco rallado o coco desecado sin azúcar]que puedo hacer",cook
4827,Quiero Tartines de ricotta con mermelada de especias y piñones  como se hace,cook
4828,"Si tengo 3 tazas de harina para todo uso, 2 cucharadas de chile en polvo, 4 1/2 cucharaditas de sal, 1 botella de 12 onzas de cerveza oscura (preferiblemente mexicana), 12 tortillas de maíz de 15 centímetros, rasgadas gruesamente, 2 cebollas grandes, peladas, Aceite vegetal (para freír)]que puedo hacer",cook
4829,Quiero Budín de pan de huevos benedictinos  como se hace,cook
4830,Quiero Bavarois de albaricoque y chocolate  como se hace,cook
4831,Como preparar Batido de piña y plátano ,cook
4832,"Quiero Cebollas marinadas con lima, piñones y menta  como se hace",cook
4833,"Quiero Pargo envuelto en calabacín con salsa de tomate, comino y naranja  como se hace",cook
4834,"Como puedo preparar 2 cucharadas de copos de avena de cocción rápida (sin cocer), 1/4 de taza de leche baja en grasa, 1 1/2 tazas de fresas congeladas, 1/2 taza de ruibarbo fresco picado (1 tallo mediano), 1/2 taza de yogur griego bajo en grasa, 1/4 de cucharadita de canela molida, 1 cucharadita de extracto de vainilla, 1 cucharadita de miel, más al gusto]",cook
4835,"Que receta usa 2 cucharadas de copos de avena de cocción rápida (sin cocer), 1/4 de taza de leche baja en grasa, 1 1/2 tazas de fresas congeladas, 1/2 taza de ruibarbo fresco picado (1 tallo mediano), 1/2 taza de yogur griego bajo en grasa, 1/4 de cucharadita de canela molida, 1 cucharadita de extracto de vainilla, 1 cucharadita de miel, más al gusto]",cook
4836,Quiero Quiche de queso y chile  como se hace,cook
4837,Quiero Sopa de pan y tomate  como se hace,cook
4838,"Como puedo preparar 2 recetas de Masa de Pastelería de Queso Crema, 2/3 de taza de nueces molidas, más 14 mitades de nueces ligeramente tostadas para decorar, mitades de nuez, arroz crudo para pesar las cáscaras, 1 1/4 tazas de media leche, 6 onzas de Stilton, desmenuzado, 3 huevos grandes, ramitas de berros para decorar]",cook
4839,"Que receta usa 2 recetas de Masa de Pastelería de Queso Crema, 2/3 de taza de nueces molidas, más 14 mitades de nueces ligeramente tostadas para decorar, mitades de nuez, arroz crudo para pesar las cáscaras, 1 1/4 tazas de media leche, 6 onzas de Stilton, desmenuzado, 3 huevos grandes, ramitas de berros para decorar]",cook
4840,"Que hacer con 2 tazas de harina de pastel, 2 cucharaditas de polvo de hornear, 2 cucharaditas de canela molida, 1/2 cucharadita de pimienta de Jamaica molida, 1/2 cucharadita de bicarbonato de sodio, 1/4 de cucharadita de sal, 1/2 taza de puré de albaricoque, 3/4 de taza de calabaza enlatada de paquete sólido, 1/4 de taza de suero de leche, 3/4 de taza (1 1/2 barritas) de mantequilla sin sal, a temperatura ambiente, 1 1/2 tazas de azúcar, 3 huevos grandes, a temperatura ambiente, 2 cucharaditas de extracto de vainilla, 1 1/4 libras de queso crema, a temperatura ambiente, 2 1/2 tazas de azúcar en polvo, 1/2 taza de puré de albaricoque, 1/3 de taza de calabaza de paquete sólido enlatada, 1/2 cucharadita de canela molida, 1/4 de cucharadita de pimienta de Jamaica molida, Recortes de albaricoques secos (opcional)]",cook
4841,"Que hacer con 1/2 cebolla amarilla mediana, 1/4 de taza de aceite de oliva virgen extra, 1 1/2 libras de tomates maduros, Sal, 1 libra de maccheroncini, 1 libra de pez espada, De 6 a 8 ramitas de perejil italiano de hoja plana, Pimienta negra recién molida]",cook
4842,Como preparar Maccheroni pequeños con pez espada ,cook
4843,"Como puedo preparar 1 (de 10 a 12 libras) de jamón ahumado totalmente cocido, recortado y con hueso (extremo del jarrete), a temperatura ambiente, 2 tazas de zumo de naranja recién exprimido, 1/2 taza de azúcar moreno envasado, 3/4 de taza de bourbon, 1/2 taza de gelatina de guayaba o de manzana, calentada, 2 chalotas grandes, peladas y cortadas en rodajas finas, 3 pimienta de Jamaica entera, 3 clavos enteros, Ralladura de 1 naranja más 2 naranjas cortadas en rodajas de 1/4 de pulgada de grosor, 1 trozo de jengibre fresco (de 2 pulgadas de largo), pelado y rallado, Equipo especial: 1 bandeja para asar (de 10 por 14 pulgadas); palillos de dientes; cepillo de pastelería]",cook
4844,"Como se llama la receta con 1 (de 10 a 12 libras) de jamón ahumado totalmente cocido, recortado y con hueso (extremo del jarrete), a temperatura ambiente, 2 tazas de zumo de naranja recién exprimido, 1/2 taza de azúcar moreno envasado, 3/4 de taza de bourbon, 1/2 taza de gelatina de guayaba o de manzana, calentada, 2 chalotas grandes, peladas y cortadas en rodajas finas, 3 pimienta de Jamaica entera, 3 clavos enteros, Ralladura de 1 naranja más 2 naranjas cortadas en rodajas de 1/4 de pulgada de grosor, 1 trozo de jengibre fresco (de 2 pulgadas de largo), pelado y rallado, Equipo especial: 1 bandeja para asar (de 10 por 14 pulgadas); palillos de dientes; cepillo de pastelería]",cook
4845,"Si tengo 1/4 de taza de vieiras secas chinas (gown yu chee), aproximadamente 1 onza, 8 setas secas chinas, 1/4 de taza de gambas secas chinas, aproximadamente 1 onza, 6 onzas de tocino chino (lop-yok), comprado o hecho en casa, 1 raíz de taro grande, aproximadamente 2 1/4 libras, 1 1/2 cucharaditas de sal, 2 tazas de harina de arroz, aceite vegetal, para freír en la sartén, salsa con sabor a ostras]que puedo hacer",cook
4846,Quiero Ensalada de col roja con aderezo tibio de panceta y balsámico  como se hace,cook
4847,Como preparar Hamburguesa Bean & 'Bello ,cook
4848,"Que hacer con 4 pechugas grandes de pollo deshuesadas y sin piel (aproximadamente 2 libras), Pimienta negra recién molida, 4 onzas de jamón de la Selva Negra en lonchas finas, 4 onzas de queso Gruyère en rodajas finas, 1 cucharada de aceite de oliva, Sal Kosher]",cook
4849,Quiero Pechugas de pollo rellenas de jamón y queso en 3 ingredientes  como se hace,cook
4850,"Como puedo preparar Mantequilla o aceite vegetal antiadherente en spray (para la sartén), 1 lote de Nuestra Masa de Tarta Favorita, dividido en 2 discos, refrigerado, Harina de uso general (para amasar), 3 tazas de bayas mixtas, preferiblemente una mezcla de arándanos y fresas descascarilladas y cortadas en cuartos, 1 taza de conservas de arándanos, 3 cucharadas de maicena, 2 cucharaditas de zumo de limón fresco, 1/8 cucharadita de sal kosher, 1 huevo grande (opcional), 2 cucharaditas de leche (opcional), 1 cucharadita de azúcar gruesa (opcional), Un molde para hornear de 8x8x2"" (preferiblemente de metal)]",cook
4851,"Que receta usa Mantequilla o aceite vegetal antiadherente en spray (para la sartén), 1 lote de Nuestra Masa de Tarta Favorita, dividido en 2 discos, refrigerado, Harina de uso general (para amasar), 3 tazas de bayas mixtas, preferiblemente una mezcla de arándanos y fresas descascarilladas y cortadas en cuartos, 1 taza de conservas de arándanos, 3 cucharadas de maicena, 2 cucharaditas de zumo de limón fresco, 1/8 cucharadita de sal kosher, 1 huevo grande (opcional), 2 cucharaditas de leche (opcional), 1 cucharadita de azúcar gruesa (opcional), Un molde para hornear de 8x8x2"" (preferiblemente de metal)]",cook
4852,Como preparar Salsa Verde ,cook
4853,Quiero Tarta de queso con mantequilla de cacahuete y maní  como se hace,cook
4854,Quiero Jaleas de Chile-Jengibre-Menta  como se hace,cook
4855,Quiero Zanahorias y cebollas rojas asadas con hinojo y menta  como se hace,cook
4856,"Que puedo hacer con 1 cebolla grande, cortada por la mitad a lo largo y luego en rodajas finas a lo largo, 2 dientes de ajo picados, 1 hoja de laurel turco o 1/2 hoja de laurel californiano, 1 cucharada de mantequilla sin sal, 1 1/2 cucharadas de aceite de oliva, divididas, 3 libras de piezas de pollo, 1 cucharadita de chile chipotle en polvo, 1 taza de agua, 1 cucharada de zumo de lima fresco, 1/4 de taza de cilantro picado, trozos de lima]",cook
4857,"Si tengo De 3 a 3 1/4 libras de patatas russet, peladas y cortadas en trozos de 1 pulgada, 4 cucharadas de perejil fresco picado, 2 cebollas, cortadas en trozos de 3/4 a 1 pulgada, 1 libra de salchichas de desayuno, cortadas en trozos de 1 pulgada, 4 rebanadas de tocino, picadas gruesas, 1 lata de 14 1/2 onzas de caldo de carne]que puedo hacer",cook
4858,Quiero Salteado de apio y jícama  como se hace,cook
4859,"Si tengo la cáscara de 5 naranjas de ombligo, cortada en tiras con un pelador de verduras, 1/2 taza de agua, 1/2 taza de Grand Marnier, 2 tazas de azúcar, 4 tazas de leche, 8 yemas de huevo grandes, 4 huevos enteros grandes, 1 cucharadita de agua de azahar (disponible en tiendas especializadas y algunos supermercados) o 1 cucharadita de vainilla si se desea, 1/2 cucharadita de sal, trozos de naranja, con la corteza y la médula cortadas con un cuchillo de sierra, para decorar]que puedo hacer",cook
4860,"Que hacer con 1 taza de néctar de mango, 3/4 de taza de vodka, 1/2 taza de zumo de limón fresco, 3 cucharadas de azúcar granulado superfino, Equipo especial: una coctelera; 6 vasos dobles Old Fashioned (12 onzas), Guarnición: lanzas de mango frescas]",cook
4861,Quiero Mango Sour  como se hace,cook
4862,Quiero Tarta de pistacho  como se hace,cook
4863,"Que hacer con 1 1/4 tazas de harina para todo uso, 1 cucharadita de canela molida, 1 cucharadita de jengibre molido, 1/2 cucharadita de bicarbonato de sodio, 1/4 de cucharadita de sal, 1/4 de cucharadita de clavo de olor molido, 1/2 taza (1 barra) de mantequilla sin sal, a temperatura ambiente, 2/3 de taza (empaquetada) de azúcar moreno dorado, 1 huevo grande, 2 cucharadas de melaza de sabor suave (light), Azúcar]",cook
